"","chr.type","chr","loc.name","pos","mQTL.lod","mQTL.asymp.p","vQTL.lod","vQTL.asymp.p","mvQTL.lod","mvQTL.asymp.p","m__est__(Intercept)","m__est__mean.QTL.add","m__se__(Intercept)","m__se__mean.QTL.add","v__est__(Intercept)","v__est__var.QTL.add","v__se__(Intercept)","v__se__var.QTL.add"
"540","A","2","umc2245",1171.91,0.175460179690262,0.675304074039252,0.0647903561093387,0.799078793561266,0.222274405200415,0.894815969428678,6907.59617535429,-417.742050956976,600.130949404648,467.743013757231,16.6011304892612,-0.0941539172165582,0.279419405870519,0.229603398110132
"541","A","2","IDP776",1175.26,0.254395442918817,0.613996975539191,0.0647257053338817,0.799176917500291,0.29120932317084,0.864499405460534,6968.66868868281,-510.1135350327,595.249927476284,472.147728249622,16.5959220256582,-0.0952405801508791,0.257481263066657,0.21562771300292
"542","A","2","jpsb485b",1184.31,0.672710524316108,0.412108188105793,0.0494717314128975,0.823985062901343,0.682708771032466,0.710806963873501,7064.14524395782,-839.499037986727,536.546645517188,473.550287367217,16.550907523042,-0.0873438004869016,0.206221973061625,0.19338963245772
"543","A","2","IDP1702",1189.53,0.692813345479795,0.40520910296381,0.0573034503061409,0.810809858511111,0.704824054073221,0.702990411240202,7069.93954094712,-850.947452252263,537.188365283429,472.402789376734,16.5536298790503,-0.094591935920715,0.204954344989606,0.192435769071505
"544","A","2","IDP677",1191.59,0.380188498608863,0.537502372356911,0.00639622338767494,0.936256031719505,0.380323820428514,0.826825251651552,6894.89233088094,-701.830010133686,509.311447996381,528.5940253927,16.5340317085371,-0.0336660973826287,0.246186310118174,0.262239460302269
"545","A","2","umc53a",1191.91,0.380185240893413,0.53750411523948,0.00639989190275026,0.936237793309125,0.380318399652731,0.826827492671739,6894.87663843675,-701.769720107312,509.310187174525,528.559928726943,16.5340365762057,-0.0336751931679823,0.246207746773845,0.262248253415205
"546","A","2","gpm691b",1192.8,0.373896933716115,0.540887730272099,0.00517826455992065,0.942633613704191,0.374142335791231,0.829384708720616,6892.61253630836,-696.101704113124,508.987995499176,529.123659882668,16.5328705309841,-0.0301717566474464,0.247674303160477,0.263555593428017
"547","A","2","gpm156a",1193.6,0.59928363835622,0.438851481098509,0.00272496700184569,0.958368363647237,0.634888429637692,0.728007291660205,7026.11432500456,-897.862796593689,510.624131187499,534.240853913369,16.4932967679126,0.0217022142621065,0.20699160787665,0.213066277816395
"548","A","2","npi254a",1196.61,0.455453516766446,0.499756479104093,0.0515462661050892,0.820394172193461,0.524109582354,0.769468862447916,7015.83241740832,-743.860176037696,516.245871472093,515.925144815587,16.4595050034219,0.0881311658791559,0.217529057614861,0.204146262219529
"549","A","2","umc1542",1198.61,0.583248789803603,0.445041709158547,0.0557940882168627,0.813271487285864,0.691446705356473,0.707708245617959,7077.96354271045,-824.788313740822,514.194984370625,501.256534303921,16.4478532426805,0.08824509839252,0.204024441342026,0.186658381007023
"550","A","2","bnlg1297",1200.91,0.57376227173606,0.448767751027505,0.0588890248713582,0.808260576933684,0.682442785963827,0.710901502179344,7074.01619390359,-822.241004756648,513.970725471501,504.27721639203,16.4470492992303,0.0909323325893974,0.206560722467485,0.18988065707148
"551","A","2","bnlg1017",1206.71,0.6796656205579,0.409701890247349,0.0543451454858123,0.815667873397193,0.764100125071236,0.68246088662772,7136.55155860557,-898.907057023233,520.198636067985,508.013119094261,16.4419859890747,0.0883583220210897,0.205513846323092,0.188610558435084
"552","A","2","gpm86",1210.84,0.583218266691265,0.445053620758198,0.0557408512159674,0.813358950098225,0.691400968909154,0.707724429833457,7077.94124108221,-824.738287567879,514.200005244509,501.23223136203,16.4478837794887,0.088197397842344,0.204031934880313,0.186660559371135
"553","A","2","IDP1683",1211.58,0.581982910109536,0.445536131427633,0.0557670267070801,0.81331594100205,0.689776032141336,0.708299667206663,7077.43790631352,-824.073740389509,514.235477494359,501.412552781011,16.4479606608671,0.0882495476772144,0.204128556412665,0.186799695135004
"554","A","2","umc1980",1216.61,1.18670985260914,0.275994223989712,0.000874841161591783,0.976403839240078,1.20060613115304,0.548645335380417,7384.02950751128,-1091.1427968281,549.037108191575,462.923408079164,16.4622072390765,0.0108073340930177,0.212242516692628,0.177759608010322
"555","A","2","umc1265",1218.71,0.953360515508446,0.328865379594079,0.00292164731526701,0.956893523889816,0.964045443491329,0.617533030176818,7385.30038804839,-933.436481873495,575.427719288145,444.31184466444,16.468091274796,0.0188723945100107,0.278762408016675,0.21291692780741
"556","A","2","gpm470",1222.89,0.843219189016366,0.358477701308589,0.0209112096009382,0.885021101463995,0.860946398574436,0.650201347102085,7417.38381056024,-865.879870534153,625.159362665498,439.618775700106,16.5385753076777,-0.0500939148875917,0.255711545449575,0.184444243521318
"557","A","2","AY109603",1223.31,0.84331032603241,0.358451729016371,0.0209060936045749,0.885035069553996,0.861041835441151,0.650170321252692,7417.45736087639,-865.939797606461,625.166584841733,439.624913991592,16.5385654932989,-0.0500886737598326,0.255715082587445,0.184446684934932
"558","A","2","BE640649",1228.81,0.82876655166228,0.362629436079007,0.0253593282077461,0.873474965296135,0.849061083147572,0.654076774918114,7419.94061023999,-863.444902602877,630.356817082167,442.26819236812,16.5445657578146,-0.0552631256084803,0.256501298376693,0.185033736263911
"559","A","2","npi208c",1231.31,0.846568551096563,0.357524893962753,0.0206466403685873,0.885745750986305,0.864370544896681,0.649089107216097,7420.41585439088,-868.27361198751,625.5164209794,439.941201293899,16.5381518268308,-0.0498224142873958,0.255615521748375,0.184376294393658
"560","A","2","IDP4073",1231.56,1.31818883726583,0.250917356591279,0.0130801189733898,0.908945804141338,1.34744414891697,0.509807500529295,7802.64436935588,-1090.29187306073,667.046727394663,438.830255915936,16.5057558825834,-0.039781012882926,0.270154314100974,0.180804813420061
"561","A","2","gpm762a",1233,1.31852757598704,0.250856475791217,0.0131041217691646,0.908862661459449,1.34778939070233,0.509719504698635,7802.78697244096,-1090.12925957668,667.051182597229,438.70811275051,16.5057767722021,-0.039807617689622,0.270125588902196,0.180736915363351
"562","A","2","umc1961",1233.01,1.31852761232539,0.250856469261174,0.0131041066716662,0.908862713731038,1.34778940933908,0.509719499948879,7802.78708504781,-1090.12932111026,667.051204294968,438.70813103734,16.5057767500622,-0.039807597429284,0.270125594018645,0.180736918758655
"563","A","2","gpm273a",1233.23,1.31852757507057,0.250856475955908,0.0131041218381889,0.908862661220468,1.34778938975258,0.509719504940688,7802.78697187296,-1090.12925941939,667.051182606301,438.708112853696,16.5057767723688,-0.0398076178008608,0.270125589018846,0.180736915489352
"564","A","2","umc1824a",1233.61,1.31849709598686,0.250861953155386,0.0131026240451381,0.908867847130344,1.34775284251297,0.509728819446235,7802.77788277292,-1090.11946405475,667.05272488107,438.709688984635,16.5057767921183,-0.0398056184941637,0.270128556965799,0.180738971782765
"565","A","2","mmc0111",1234.31,1.25041543864961,0.263473145590013,0.00974386809891994,0.921367708331686,1.27980528645227,0.527343762031346,7770.60505386608,-1071.3444931119,665.802580304764,442.762608973732,16.5036177111811,-0.0345567446882201,0.268572757953169,0.18128441753666
"566","A","2","IDP232",1234.32,0.939727027336475,0.332348053126058,0.0102282449558449,0.919443464302339,0.967872696768231,0.616352432492014,7580.900971102,-935.741890222537,659.128935239202,448.123930334106,16.5221592844086,-0.0358241685671834,0.250718886819836,0.173253316164139
"567","A","2","AY109516",1235.41,0.750416390880386,0.386344430974575,0.0214419972808023,0.883581265705171,0.775615170656093,0.678542892311956,7438.39040349067,-823.824492842014,653.096831990285,443.893575371562,16.5480930751379,-0.0507495105943102,0.22094031038037,0.153764989400484
"568","A","2","dmt102b",1235.44,0.655617826991533,0.418111291422884,0.00511705814813972,0.942973071765217,0.666657673934141,0.716534532368243,7374.72163775219,-801.208706575096,642.651814630684,462.161828460407,16.5270670682609,-0.0253845982517654,0.237244333169041,0.172652485609047
"569","A","2","gpm914a",1243.54,0.138047069797143,0.710230259813408,0.0192932623162699,0.889529022150151,0.157125690897786,0.92444396101024,6917.15464955499,-399.89134215485,601.062237860324,507.133980912863,16.4882777811191,0.053299749823727,0.301478554538675,0.247126103011825
"570","A","2","IDP2388",1249.3,0.0057748474846337,0.939425130885842,0.272284074604497,0.601803694940006,0.278535145968349,0.869995210097106,6649.98992783988,-75.3521503586102,548.296431351331,468.127946864992,16.3696508904679,0.181362338045375,0.385736944018516,0.294613983449314
"571","A","2","gpm398c",1255.38,0.000222925860539101,0.988087466040597,0.320535427349535,0.57128605028937,0.320763784527509,0.851818423976739,6571.69796204674,14.4835953774173,558.972158600949,458.02212204249,16.3394533764559,0.196019774741373,0.309694584568595,0.226468932974658
"572","A","2","eks1",1263.41,0.00754731618950812,0.930770640158347,0.855652471885565,0.354958183242644,0.87311063376497,0.646258747878227,6661.59659424086,-93.7139125169818,496.309498095618,508.624876886663,16.2410235391252,0.328369806692772,0.312213246252387,0.256382844104949
"573","A","2","bnlg2277",1284.11,0.109244910748181,0.741005437042449,0.993392379486867,0.318914658404523,1.12496737360891,0.569792119785378,6323.64792661793,359.689094420014,481.615759256216,512.360199159374,16.2197960819295,0.350414224710252,0.306656488416299,0.254266153719229
"574","A","2","gpm786",1284.34,0.109245047634172,0.741005280603072,0.993392083655023,0.318914730462527,1.12496723872635,0.569792158212889,6323.64782777705,359.689246179697,481.615734217557,512.360093319081,16.2197961962243,0.350414092652409,0.306656458644536,0.254266103235354
"575","A","2","gpm575a",1284.4,0.109244754461736,0.741005615653659,0.993391565510648,0.318914856670929,1.12496641832243,0.569792391942796,6323.64806550658,359.688821487376,481.615830063669,512.360176460665,16.2197962095591,0.350414065623467,0.306656759360491,0.254266360692067
"576","A","2","IDP4006",1287.92,0.032101046788691,0.857806064274912,0.228274956487973,0.632805882686235,0.261367549406247,0.877495216707003,6743.87790559393,-174.489967865829,562.446331520988,459.588454956555,16.3758495469372,0.165479956538819,0.41707703922999,0.309314213398971
"577","A","2","bnlg1327",1289.11,0.0321693563565313,0.857656467206928,0.228249989216956,0.632824482016937,0.261403338380114,0.877479514520805,6744.04033908227,-174.67355826637,562.440864534069,459.583084894288,16.3758557357532,0.165473186366849,0.417521149064334,0.309643965298051
"578","A","2","myb5",1290.21,0.343888662604831,0.557593166405664,0.000555092309679302,0.981203261942062,0.343971765087983,0.841991059856342,7083.7874789997,-568.670941120912,601.51902358894,455.388893584069,16.528554692158,-0.00821573942136205,0.255329484348843,0.194183456762288
"579","A","2","IDP225",1292.04,0.337202252686003,0.561448603608342,0.0133983441896332,0.907849713889782,0.348231389276533,0.840199685436395,7087.68767537084,-552.678276337737,615.967010200628,447.07426812846,16.5576929525101,-0.0402542097456255,0.246589588726834,0.182876365355484
"580","A","2","gpm77",1293.42,0.337192122773668,0.561454483270085,0.0133767980704957,0.907923507912979,0.348206380699047,0.840210191601549,7087.66466546958,-552.678257915794,615.949299526927,447.08126570753,16.5576642024596,-0.0402227742647412,0.246592739475172,0.182883753420175
"581","A","2","umc1262a",1294.11,0.337301200896574,0.561391177731008,0.013385157442547,0.907894870475158,0.348325664055392,0.840160081550044,7087.73967488174,-552.746406974228,615.948168662423,447.063522031334,16.5576684740174,-0.04023427043698,0.246576802456948,0.182866252448769
"582","A","2","umc1261a",1295.61,0.337338070023455,0.561369783135517,0.0133987723399687,0.907848248112926,0.34837741949924,0.840138340402388,7087.79034910864,-552.787427240874,615.966418066345,447.072172152613,16.5576849660401,-0.040254740521262,0.246591561091058,0.182877198577884
"583","A","2","gpm7",1298.15,0.337283136541243,0.561401660773363,0.0133858711449031,0.907892425902006,0.348306979127854,0.840167930751831,7087.72244982738,-552.729843484451,615.946596199848,447.062148221538,16.5576702768874,-0.0402351998648091,0.246577140069366,0.182866510784781
"584","A","2","gpm216a",1302.04,0.517164243992153,0.472053847889047,0.004207076858809,0.948283889872371,0.519976061498777,0.771060814768463,7223.59158025871,-682.717116006328,615.417858869127,444.744205586711,16.5318576438755,-0.0224936871392949,0.255760494441629,0.187033871006231
"585","A","2","IDP2390",1304.33,1.2134340893606,0.270653074186267,0.0759002426640202,0.782932136043645,1.2372932482388,0.538672971500526,7350.64637371662,-1052.42238650801,565.429264077952,440.957125211491,16.5406624878969,-0.100013255413819,0.183643288177332,0.152268970818624
"586","A","2","AY106040",1304.51,1.21344732462981,0.270650461193164,0.0758918476473151,0.782943840235736,1.23730310869485,0.538670315726493,7350.64429972602,-1052.42550987939,565.426241256648,440.956094445827,16.540657543229,-0.10000782617275,0.183643069551254,0.152268789414178
"587","A","2","gpm31a",1305.81,1.21346937636566,0.270646107665811,0.075898779300589,0.782934176190384,1.23733082287148,0.538662851376071,7350.64379452485,-1052.42999372359,565.425050850002,440.954110961456,16.5406582886975,-0.10001161206328,0.183642186976646,0.152268057487727
"588","A","2","umc6a",1305.82,1.21347051925436,0.270645882035293,0.0758987653979308,0.782934195572863,1.23733207104225,0.538662515204564,7350.64390434958,-1052.43033757918,565.42497199501,440.95405591071,16.5406581845752,-0.100011589183543,0.183642177710752,0.152268050791606
"589","A","2","gpm753f",1314.25,0.366162834155311,0.545103317874374,0.188381265433289,0.664267304760881,0.520064750669634,0.771026623154404,7076.18088646588,-584.56791868198,628.131589025519,452.954407846714,16.6423569153041,-0.156955684912312,0.245672986881733,0.192693146680517
"590","A","2","IDP591",1315.17,0.366318619431081,0.545017806281873,0.195306459732766,0.658536311809792,0.523679690375557,0.769634274470418,7069.50047829465,-581.887521045058,624.843313351555,450.64897264477,16.6423577703988,-0.15871663262696,0.245024321646734,0.192556945898463
"591","A","2","IDP1954",1316.37,0.392535186038905,0.530969801670512,0.187239213165869,0.665224398573159,0.543367256176534,0.76209532851035,7080.14829266965,-599.171134327145,620.539128293372,448.209173971383,16.6371960278133,-0.15498619826853,0.246063980429873,0.193476603129688
"592","A","2","IDP3802",1316.7,0.398190469433836,0.528025256452649,0.184424379457113,0.667598249651116,0.547235435823256,0.76062279215886,7081.87664162622,-602.752057321016,619.304159766524,447.688479529282,16.6356500871317,-0.153739701705364,0.246493218046058,0.193892939202331
"593","A","2","IDP601",1318.06,1.9370364755096,0.163990670551907,0.000458747098209621,0.982911910013908,1.94084079093871,0.378923706805096,7788.68920218834,-1309.96935451071,583.550281306793,430.838145813687,16.4326972777192,-0.00745611154454095,0.280777916008204,0.208132899796147
"594","A","2","gpm359d",1319.74,1.99459208620904,0.157861563452721,4.74397025419255e-05,0.994504495012977,2.00012437629248,0.367856564142304,7783.41992706556,-1317.93721268712,575.032134801944,427.012597559923,16.4201272286386,0.00239199232086244,0.283184252879478,0.210015062479074
"595","A","2","mmc0231a",1320.42,2.5429230464796,0.110789512977439,0.0246540305307633,0.875232222587961,2.59211211619565,0.273608764953579,7967.19804507601,-1477.92117786825,558.041305967073,420.373433584902,16.3360550579953,0.0543719752771707,0.287411355417834,0.210175237971823
"596","A","2","umc44b",1323.32,2.83395075964986,0.0922910641958546,0.107464947054576,0.743048923865099,2.87676761112958,0.237310989611679,8302.74676103941,-1537.75305925445,584.56564522215,412.822385832128,16.2416539299165,0.114798930182728,0.295622022676361,0.19780331104464
"597","A","2","gpm651b",1325.03,2.49056180973137,0.114530834536179,0.0317534500975557,0.858569853773859,2.49260097460175,0.287566688023335,8254.97011899478,-1461.05636466284,617.471966048848,419.919183158174,16.3214500776439,0.0624767573040229,0.316885272188387,0.209606648897991
"598","A","2","nfd102",1327.22,2.49076815287277,0.114515820363094,0.0317198577154376,0.858643895884192,2.49280983492398,0.28753665895577,8255.01992148138,-1461.06039543329,617.477177944518,419.903812603043,16.3214757242561,0.0624417117547423,0.316831491720419,0.209564804739925
"599","A","2","gpm328b",1327.67,2.48983364644827,0.114583835328892,0.0317509291402875,0.858575408898529,2.49191781136856,0.287664932295773,8255.55162985202,-1461.21364061586,617.66336326382,420.040096332223,16.3214518870046,0.0624942628807986,0.316403223326424,0.209283114008074
"600","A","2","gpm69",1332.52,1.8378591188178,0.17520207902257,0.219372406658464,0.639518529593442,1.96615133497687,0.374158540058992,8045.11882014584,-1249.00754713196,599.023535855863,422.683279890117,16.2300209213592,0.16624588186938,0.281421809903154,0.184063177512233
"601","A","2","IDP668",1332.93,1.83803341643674,0.175181617867151,0.219344374006527,0.639539927143756,1.96634987255218,0.374121399637802,8045.18321689262,-1249.08103558395,599.023712817235,422.687916215694,16.2300215290655,0.1662378619155,0.281421600614247,0.184065983532039
"602","A","2","umc61",1334.32,1.83784336232644,0.175203928845155,0.219491870292758,0.639427360719252,1.96630267697561,0.37413022817955,8045.50319851153,-1249.46767475323,599.11024264755,422.842559102022,16.2299335615444,0.166330623415334,0.281420974461828,0.184103411976567
"603","A","2","umc2195",1337.35,2.51407305719647,0.112833963219561,0.0147346247161908,0.90338509737961,2.51544686090085,0.28430052023387,8418.09475260308,-1538.82864425773,656.489549597111,439.244117091054,16.3393847137474,0.0437410274507917,0.312466795141909,0.205397255401132
"604","A","2","mmp33",1344.12,2.33090983494334,0.126827729064585,0.0246721410154712,0.875186780223611,2.54567123591225,0.280036418568102,9114.38151402079,-1783.07974663185,866.874181413383,520.004297276075,16.4800013454758,-0.0636837579845089,0.358474234313992,0.218632782388001
"605","A","2","psr901",1353.22,2.2123850945952,0.136906860241646,0.00487797691396004,0.944319007630988,2.24349836374463,0.325709570778977,8630.62152673944,-1502.38307189258,740.972674251424,454.997599867134,16.3713629799331,0.0267250775685692,0.357839881964028,0.217876879757565
"606","A","2","ufg28b",1357.02,1.96333551328749,0.161157040132696,0.0186230550211337,0.891452652443069,1.98801250320818,0.370091039242074,8521.71786992203,-1406.61369012728,735.429439837792,450.619277230002,16.352405182281,0.0512975590069983,0.35241978244206,0.212391800074413
"607","A","2","ole1",1357.52,1.96358064187537,0.161130892419711,0.018588082883103,0.891553990056621,1.98837773075982,0.370023461690485,8521.61915952908,-1406.62307821747,735.366318305398,450.575539001771,16.352468808367,0.051238416146472,0.352383142033599,0.212371145376653
"608","A","2","npi587",1357.82,1.96359009844532,0.161129883790211,0.0185815267552008,0.891572998337631,1.98839200972811,0.370020819923278,8521.64721594344,-1406.65738924658,735.375788789571,450.585856285094,16.3524798570305,0.0512302777179009,0.352394303913381,0.212380650602015
"609","A","2","mmp42",1359.72,2.1202168547624,0.145365960395222,0.00185880300012979,0.965610788677073,2.16198463267537,0.339258706599796,8437.14796243965,-1425.95017284074,707.297109175653,441.315140601639,16.3922941802376,0.0156519653079903,0.312504755031023,0.193908084206845
"610","A","2","AI920398",1362.42,2.12550416521322,0.144865106362293,0.00189129940110492,0.965311675404422,2.16662788100784,0.33847198897264,8438.8792829331,-1427.94910393282,707.123879578412,441.428465327325,16.3918476940305,0.0157892753388556,0.313504155975551,0.194616733641912
"611","A","2","sdg104",1364.27,2.09173431339005,0.148097861584107,0.00213564678634018,0.963140434327678,2.13529080305576,0.343817116339054,8428.19418605954,-1420.90969276426,707.721493128696,442.464688684702,16.3923977528621,0.0168234265399613,0.312531706106513,0.194234173723976
"612","A","2","IDP2485",1367.02,2.04558291170223,0.152648504368259,0.00230507230925392,0.961707341626205,2.09182864168522,0.351370407176763,8408.76524134194,-1409.7157115928,707.783020850548,443.61389269994,16.3941547822464,0.0175198754097634,0.312081789525719,0.194393741162184
"613","A","2","bnlg1064",1368.12,2.06606447967473,0.1506097308642,0.00221258249649845,0.962482864721652,2.11113454757427,0.347994962882799,8416.76406786479,-1414.37662029239,707.623503462446,443.00738885858,16.3934677279724,0.0171399616823518,0.312162637439139,0.194247906654897
"614","A","2","AY107034",1371.08,2.12133490143486,0.145259888092793,0.00185739021389373,0.965623851856834,2.16318904121101,0.339054465062521,8437.56307537928,-1426.26040527876,707.257140387753,441.280040788245,16.3922327688096,0.0156436824598554,0.312546420636832,0.193929997022548
"615","A","2","sdg107",1373.56,2.12108540680611,0.14528355080304,0.00185279812873709,0.965666346508457,2.16290923141885,0.339101903760597,8437.36527066087,-1426.13105751663,707.251143205629,441.273362107709,16.3922754796386,0.0156239330084897,0.312534436296443,0.193922608917843
"616","A","2","AY104214",1377.42,1.36405009918509,0.242836795494998,0.0294179907771122,0.863817471892125,1.5224314069286,0.467098228764724,8332.9892032513,-1255.22739345456,824.835717425096,486.858851922677,16.5412143956267,-0.0648822257923759,0.295301257388104,0.177554375883377
"617","A","2","umc34",1384.32,0.371277325712713,0.542308838164175,0.209999089978901,0.646768117271479,0.652837783754671,0.721502892420565,7436.15911805314,-651.210325384567,844.972802812321,497.803904133364,16.7227372847308,-0.167965818666133,0.31538505093437,0.195691561532742
"618","A","2","gpm106a",1385.12,0.322198073444531,0.570289668085159,0.249814882374519,0.617205454619105,0.609617097202586,0.737264511202664,7361.38270852996,-597.653157353519,840.327897598183,493.241068764409,16.7371029003374,-0.178369195691576,0.330540433121471,0.205103770943738
"619","A","2","bnlg381",1385.72,0.322051591009082,0.57037731467034,0.249858003324214,0.617175079415666,0.609546839711827,0.737290410834863,7361.21193976346,-597.499147314449,840.339364274111,493.224685400904,16.7371311849588,-0.178380354783135,0.330637800530101,0.205155626606466
"620","A","2","IDP1453",1386.26,0.322038222912443,0.570385314675399,0.249880588639017,0.617159171204783,0.609549363881685,0.737289480312334,7361.20857845454,-597.492493102154,840.351076708754,493.229934722296,16.7371438106507,-0.17838906773308,0.330632136735519,0.205151846491232
"621","A","2","gpm117f",1387.42,0.322128033550485,0.570331572604391,0.249781692272962,0.617228836578947,0.609528007512223,0.73729735326764,7361.29652020027,-597.582706590807,840.323208135603,493.235791691598,16.7370912847018,-0.1783545667943,0.330601752906907,0.20514003220216
"622","A","2","npi607",1388.22,0.355964837114556,0.550755847408875,0.224518684403172,0.635618268287999,0.637219513584769,0.727159262907289,7410.96265987727,-633.31383741273,842.818141020301,495.75173705784,16.727806434668,-0.171620250246086,0.319379083045071,0.19811749186105
"623","A","2","umc1024",1391.12,0.585298803340031,0.444242822077663,0.195643488414975,0.658260517983083,0.904912194795097,0.636063996423031,7726.07508720159,-843.389582932877,872.533420316208,508.526891003002,16.7110447863955,-0.164814151280297,0.294499660525631,0.179898756485452
"624","A","2","gpm268a",1397.06,0.0010393407398854,0.974281607961052,0.49802609761747,0.480368724096573,0.498445050022363,0.779406516642354,6544.32953057015,33.2791414969379,811.847296025186,487.32236853488,16.8052019397012,-0.24757420904256,0.345152046956274,0.225579300886878
"625","A","2","AY103944",1398.22,0.102044712587944,0.749389561059295,0.707681493692896,0.400214575920091,0.829680514984931,0.660445773542869,6121.28370016247,355.379280713084,915.795005078516,523.850619732821,16.885003088682,-0.300729739023028,0.491098345971584,0.305759405614522
"626","A","2","AY110266",1403.62,0.165081781734891,0.684520294265691,0.488992398994484,0.484377116746849,0.68016954232097,0.711709987723722,6031.21002558639,438.980487100641,864.298079058779,508.085946209339,16.8192726250257,-0.251813997826436,0.403092445270688,0.256010795524968
"627","A","2","sam2",1407.82,0.233935377361952,0.628621035016264,0.676768448506407,0.410701723199075,0.969618677257032,0.615814597627788,5819.7754856248,556.047211955952,963.932684645813,538.788623061278,16.8937809252867,-0.297722682218317,0.479380198341561,0.288911032488801
"628","A","2","IDP3858",1407.83,0.233935324176599,0.62862107404242,0.676768577931361,0.410701678453551,0.969618771177158,0.615814568709097,5819.77556375735,556.047191435033,963.932705016212,538.788663689002,16.8937809684772,-0.297722736053774,0.479380061893277,0.288910967998855
"629","A","2","isu58a",1408.52,0.29228563893265,0.588759548455062,0.678932951706003,0.409954400650341,1.02309790646174,0.599566159244889,5737.2090080992,619.706289015723,956.171901883918,537.249783269123,16.8885199296472,-0.298668841370732,0.470009171550979,0.28509422402782
"630","A","2","umc2248",1408.82,0.308872790647033,0.57837271107501,0.668181595420279,0.413686304834305,1.0334949271821,0.596457395824929,5721.8629487527,633.491808432054,948.838406254289,533.903700551546,16.8821734467869,-0.295536343816912,0.443274093004786,0.269335903918436
"631","A","2","umc259b",1409.42,0.537317487219675,0.463546577808533,0.818549692470978,0.365604543145952,1.48417367056442,0.476119295533487,5503.69372829816,816.452407172983,919.637963603233,517.732455970638,16.8797052282896,-0.321997399979701,0.34701277379534,0.213195277782098
"632","A","2","umc1448",1410.62,0.537407043511568,0.463509322698266,0.818530685086505,0.365610109472468,1.48428328507217,0.47609320145746,5503.63126648925,816.50305853564,919.618653496947,517.71991998637,16.8796829483694,-0.321986554380768,0.347001361329634,0.213187364544351
"633","A","2","gpm460a",1411.99,0.537417821362644,0.46350483947092,0.818491979054256,0.365621444925827,1.48427574880586,0.476094995443419,5503.63981712044,816.502107104898,919.605818248614,517.713277239105,16.8796694772989,-0.321977793123507,0.346998435314683,0.21318556704014
"634","A","2","hag103a",1413.22,0.537417790133122,0.463504852461261,0.818491950941786,0.365621453159025,1.48427569858159,0.476095007399181,5503.63983762201,816.502100131993,919.605823072824,517.713287469285,16.879669476751,-0.321977793327842,0.346998439650405,0.213185572499217
"635","A","2","umc1541",1415.92,0.536408649234964,0.46392492149729,0.81768357225532,0.365858306489336,1.48270174172415,0.476469831369869,5504.6917986231,815.861273396879,919.547637505873,517.782811787413,16.8795144306888,-0.321836288113486,0.347057668132481,0.213255177790097
"636","A","2","mmp122",1416.62,0.537056039750734,0.463655366370812,0.818173006904284,0.365714877710818,1.483698561105,0.476232413359352,5504.03122138016,816.266775816249,919.575357634944,517.73391939032,16.8796033807891,-0.321920186801602,0.347011495941481,0.213205738827032
"637","A","2","IDP2407",1417,0.537279349355221,0.463562444478439,0.818414255358026,0.36564420856914,1.48409957131968,0.476136935900372,5503.78392100406,816.41086738361,919.600471610504,517.720498625691,16.8796565552844,-0.321965054063197,0.347011154251436,0.213196776417431
"638","A","2","IDP3777",1420.37,0.139133503050429,0.709143951413658,0.788916506767171,0.374427951236179,0.97260702086054,0.614895151896905,5939.54532191974,452.029540510351,1035.79602257358,569.267427759362,16.9505773522119,-0.3267930370478,0.5816445198461,0.344124965094965
"639","A","2","mmp167",1422.32,0.138809044197236,0.709467865644317,0.791571952265473,0.373625224546213,0.973968547377623,0.61447669632039,5938.80468437302,452.18216300211,1037.56461146513,570.177407342938,16.9520601874445,-0.327689601440453,0.583387337255875,0.345144092538446
"640","A","2","prp2",1425.72,0.00657959120615275,0.935350751723439,0.884839148519642,0.346879692278032,0.894246556149127,0.639465071392719,6423.75969596659,107.210482518563,1158.42811683618,623.875404737241,17.0276355359846,-0.35790559778705,0.494301627004242,0.284772412648176
"641","A","2","gpm820d",1429.17,0.0359073005802165,0.849707053959483,0.544557853062675,0.460549918390476,0.589890363550941,0.744572402484333,6263.99461363434,224.873309918068,1008.44708340921,559.606617893647,16.8967262628254,-0.273034842428954,0.428543887349544,0.253532267956063
"642","A","2","umc134b",1429.82,0.285072912594443,0.593395364000535,0.551295987067211,0.457788637552304,0.89843113845962,0.638128522991536,5568.66002778381,685.525378180855,1086.62264984952,601.325930075205,16.9119701099072,-0.286526484204496,0.49270960114178,0.288770849799724
"643","A","2","grf1",1433.52,0.460335081015168,0.497467414263094,0.242250483316534,0.622585401303029,0.762325628411164,0.683066667609037,5627.05363765865,723.314050084254,853.664987631277,497.373021987078,16.7307724117824,-0.176975274064232,0.406186515849674,0.249548969035389
"644","A","2","gpm292b",1434.14,0.46050254555388,0.497389201483544,0.242240498263231,0.622592571476497,0.762610245023752,0.682969468464771,5626.95390269719,723.413219533584,853.60945099065,497.342509789659,16.7307268600894,-0.176958664613053,0.406193423128143,0.249553626513634
"645","A","2","lim86",1434.82,0.460414844872432,0.497430158693076,0.242236368637558,0.622595536975762,0.762525139297711,0.682998531389361,5627.02982450561,723.358741754526,853.619200806469,497.352149460756,16.7307342181073,-0.176960899219088,0.406197687885083,0.249558180517634
"646","A","2","bnlg1018",1435.22,0.46049927689942,0.49739072787993,0.242246502191194,0.622588260089929,0.762614347257612,0.682968067615968,5626.9564181852,723.410161011473,853.610783236228,497.342128109806,16.730729999588,-0.17696092814456,0.406189127251394,0.249550574493617
